Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3012.741310801434
FDK03,OUT035,4026.5796853811466
FDT45,OUT017,920.5069788830704
NCC54,OUT027,5884.094373375295
FDP08,OUT018,3052.7200424518883
FDU44,OUT046,2556.8296833913137
DRG39,OUT035,874.1334525981246
FDU32,OUT049,2020.6241551080352
FDY27,OUT049,2913.081273428252
NCP54,OUT013,2020.6241551080352
NCZ41,OUT049,2028.4141876600759
DRL49,OUT013,2174.2350059277474
FDI05,OUT018,1368.2770864350287
FDY56,OUT045,3815.40398051141
DRC13,OUT013,2028.4141876600759
NCV29,OUT017,2953.996629148518
FDR24,OUT049,1492.6025978097857
FDZ34,OUT018,3052.7200424518883
FDP37,OUT035,2028.4141876600759
FDX08,OUT027,4765.460265988045
FDS57,OUT045,2046.649654182436
NCG18,OUT049,1566.2394413807588
FDK25,OUT018,2742.112616804745
FDH53,OUT049,1361.389586893184
DRI59,OUT018,3541.0243809793274
FDA52,OUT046,2864.702681629289
FDT20,OUT010,129.9191954441515
FDE36,OUT019,383.5003951865508
FDI24,OUT017,2849.9019953093402
FDB28,OUT018,3104.7447967365497
FDV11,OUT017,2864.702681629289
FDP01,OUT046,2488.090689595241
FDD34,OUT027,4283.420554585684
FDJ50,OUT027,1067.8395432988007
FDZ44,OUT013,1952.1217374824128
DRO59,OUT035,1181.2950070251318
DRB48,OUT045,666.0904997745176
FDR21,OUT018,2847.8235383562424
NCE42,OUT010,571.9852454090252
FDO23,OUT046,1523.96525527089
NCE30,OUT018,3446.3166587956403
FDQ22,OUT035,657.0984979686089
FDY01,OUT045,1924.6240217963277
FDS08,OUT017,2866.929981703919
FDG28,OUT018,3679.3784418981477
FDQ51,OUT018,771.0293535650763
FDB05,OUT017,3977.6026830923183
FDO56,OUT049,1935.0063517920962
FDE02,OUT018,1543.039805607326
FDN45,OUT017,3754.580714016521
FDS09,OUT013,769.6044141293908
NCA54,OUT018,3013.424733901933
FDP09,OUT010,567.9914198878868
FDC53,OUT045,1538.1314264231444
NCM55,OUT017,3054.7984994049875
FDL09,OUT018,2744.274848172549
FDA11,OUT019,237.06053414357535
FDA50,OUT045,1533.5454624922359
FDC23,OUT017,2947.408644186312
FDE22,OUT049,2553.4142217631415
FDD23,OUT046,3054.7984994049875
NCA29,OUT049,2851.764794322369
FDK38,OUT046,2463.2364621350844
DRC13,OUT046,2020.6241551080352
NCP43,OUT049,2949.27144319934
FDX28,OUT049,1538.1314264231444
FDF08,OUT049,1492.6025978097857
FDZ33,OUT046,2463.2364621350844
FDD10,OUT049,2913.081273428252
FDO58,OUT017,2556.8296833913137
FDI50,OUT017,3836.0824872502203
FDO58,OUT045,2565.6742656269853
FDX08,OUT013,3013.640391842003
NCK17,OUT010,129.9191954441515
FDF39,OUT035,4079.487579733717
FDU45,OUT010,264.94339016609877
NCJ18,OUT018,1942.2793597749476
DRC27,OUT019,569.9623254213195
DRC25,OUT035,1454.3702092891972
FDU59,OUT035,2553.4142217631415
FDU28,OUT035,3054.7984994049875
NCP30,OUT046,666.0904997745176
FDB39,OUT018,955.952955715167
FDE41,OUT013,1464.6885107794224
DRH11,OUT010,129.9191954441515
FDA58,OUT045,3863.166914356965
FDU50,OUT046,1924.6240217963277
FDM34,OUT013,2038.9834022562209
FDM44,OUT027,2854.570753690104
FDR39,OUT045,3054.7984994049875
FDM25,OUT045,2849.9019953093402
FDQ49,OUT049,2503.996327456867
DRH25,OUT018,873.2786854410075
FDM09,OUT027,4299.826757841101
FDL44,OUT019,382.0410021351254
NCR42,OUT018,658.5234374042947
DRL59,OUT046,874.1334525981246
FDX43,OUT013,2708.328319333988
DRK47,OUT010,566.8339429854366
FDU48,OUT018,2038.9834022562209
FDY12,OUT045,771.1231162114677
NCN43,OUT018,2020.6241551080352
NCM55,OUT018,3052.7200424518883
FDQ21,OUT027,3008.742423940199
FDX13,OUT035,3998.953396782513
NCK30,OUT027,5884.094373375295
FDG20,OUT049,2849.9019953093402
DRG27,OUT017,666.0904997745176
FDY14,OUT018,3851.455722146399
FDP59,OUT035,1566.2394413807588
FDU60,OUT017,2746.353305125647
NCC18,OUT019,420.5147753752975
DRJ39,OUT017,3700.5532566012325
FDS07,OUT049,1912.6320937821265
FDM08,OUT027,5884.094373375295
FDP51,OUT045,2014.8427187643722
FDU16,OUT035,1406.0680023547661
FDH12,OUT013,1566.2394413807588
DRE48,OUT010,502.4150322956417
NCL42,OUT027,5884.094373375295
FDR21,OUT045,2866.929981703919
NCW29,OUT035,2038.9834022562209
FDO11,OUT013,3986.1834911996957
NCM31,OUT049,2046.649654182436
FDV35,OUT019,368.4919246825418
FDF58,OUT017,1014.4588015258404
NCE43,OUT049,2748.2161041386757
FDA02,OUT035,2442.187492424397
DRL37,OUT010,129.9191954441515
FDR24,OUT018,1543.7417038919818
FDW59,OUT049,1419.9961125048844
FDS22,OUT049,695.6408952213123
FDW24,OUT017,769.6044141293908
FDU24,OUT035,1533.5454624922359
FDA21,OUT027,5109.4932210127035
FDH58,OUT027,2940.4672286725954
FDW36,OUT018,1567.5694352989326
FDI45,OUT027,4377.203333103807
FDU01,OUT018,3052.7200424518883
FDF35,OUT027,2912.589750040163
FDU43,OUT019,572.2846326594446
FDE24,OUT019,357.8148130270023
FDK50,OUT049,2556.8296833913137
FDG31,OUT045,1083.1623126516818
FDC60,OUT045,1496.0123033918096
FDL36,OUT013,1499.9313484084428
FDP21,OUT013,3054.7984994049875
FDW16,OUT045,1496.0123033918096
FDX02,OUT017,3800.0728114710905
FDQ58,OUT027,4113.577377076999
FDT51,OUT046,1677.4400323235238
FDD59,OUT049,1348.0501647382948
NCM42,OUT018,1582.5754839265126
FDA57,OUT018,667.5154392102033
FDZ48,OUT035,1693.9115738536711
FDE46,OUT045,2482.2180332482535
NCZ30,OUT019,279.647942079917
FDB56,OUT017,3054.7984994049875
FDA25,OUT027,2854.570753690104
FDD20,OUT013,2028.4141876600759
FDL25,OUT013,1522.4101150532233
NCO18,OUT049,2866.565480642318
FDJ45,OUT017,657.0984979686089
FDR12,OUT035,2761.7395266709873
NCF19,OUT010,129.9191954441515
FDK25,OUT046,2672.228997847786
NCR17,OUT046,1915.2393710990634
FDC52,OUT046,2475.1669199101307
NCA54,OUT017,3015.503190855032
FDR45,OUT010,566.5345557350171
NCM19,OUT049,1912.6320937821265
FDF39,OUT027,5884.094373375295
FDX23,OUT049,1535.7679338032633
FDD58,OUT027,2831.052382082342
FDX28,OUT013,1559.2463017675282
NCD31,OUT013,2558.6924824043426
FDU57,OUT018,2473.213361054327
FDI27,OUT046,764.4092447250127
NCM42,OUT046,1570.6738309855418
FDD32,OUT027,2100.756106452983
FDI34,OUT013,3800.0012925196897
NCM29,OUT049,2038.9834022562209
FDG46,OUT018,1817.5958068040418
DRC01,OUT010,129.9191954441515
FDB15,OUT027,5884.094373375295
NCA17,OUT027,4047.5419271212445
FDF10,OUT046,2463.2364621350844
FDR26,OUT027,4702.275393741234
FDI02,OUT049,1693.9115738536711
NCM54,OUT010,276.1574580968111
FDF14,OUT013,2473.213361054327
FDJ33,OUT010,272.8378538337425
FDM20,OUT035,3899.6758445349565
FDC03,OUT027,5797.571768622924
NCX05,OUT046,1937.51974698234
NCM41,OUT027,2770.9217684835503
NCU29,OUT010,362.9537321506749
FDQ59,OUT017,1410.0968024898823
FDH46,OUT010,238.27616040964287
FDH09,OUT013,778.11358090984
NCD06,OUT045,768.1210489384807
FDC15,OUT035,2495.333866697705
DRD37,OUT027,1013.8805654950368
FDT28,OUT027,4043.111757778856
FDR28,OUT027,4283.420554585684
FDT38,OUT017,1451.2396731730246
FDV34,OUT027,1427.670042493538
FDY52,OUT035,1058.500333333248
FDB34,OUT013,1456.6952931081885
DRL23,OUT018,1567.5694352989326
DRB24,OUT046,2488.090689595241
FDJ50,OUT046,913.8032808415136
FDQ49,OUT035,2488.090689595241
FDP20,OUT035,2028.4141876600759
FDV19,OUT027,4269.016765543911
NCR54,OUT045,3054.7984994049875
FDO09,OUT010,571.1651189336084
FDS57,OUT018,2093.7642720878216
FDN10,OUT049,1937.51974698234
FDV23,OUT049,2028.4141876600759
FDY28,OUT049,3661.8737206072233
DRG51,OUT013,2556.8296833913137
FDD45,OUT019,236.83405218308312
NCL18,OUT027,5759.617353507659
NCM29,OUT013,2038.9834022562209
FDF17,OUT027,5818.265365253031
FDE22,OUT017,2556.8296833913137
FDQ22,OUT017,657.0984979686089
FDS01,OUT013,2963.3335290731084
FDW35,OUT027,947.7160172960024
FDJ33,OUT046,2028.4141876600759
NCF54,OUT035,2851.764794322369
FDE09,OUT013,1624.4321462875246
NCE06,OUT045,2556.5486792343477
DRH49,OUT049,1355.5150217290354
FDY43,OUT045,2761.7395266709873
NCT05,OUT017,4010.1304591739818
FDZ34,OUT045,3054.7984994049875
FDL38,OUT017,1469.8751921453804
FDZ31,OUT017,3054.7984994049875
FDR14,OUT035,921.6508450113201
NCN54,OUT049,1341.4716957019202
NCC42,OUT027,3025.106329033474
FDK08,OUT017,1538.1314264231444
FDP59,OUT013,1566.2394413807588
FDV22,OUT035,2530.2301040042016
FDD33,OUT035,3824.4078631983166
DRE60,OUT027,5884.094373375295
FDK52,OUT046,3787.542207081986
FDA02,OUT017,2463.2364621350844
FDM56,OUT049,1582.5754839265126
FDE57,OUT035,2046.649654182436
FDM32,OUT045,1485.4480870307348
NCQ30,OUT027,2958.5721597794186
FDQ27,OUT027,2853.865588714969
FDT60,OUT027,3012.741310801434
FDU43,OUT049,3875.7136076927413
NCO55,OUT035,1566.2394413807588
FDG02,OUT045,3054.7984994049875
FDJ28,OUT013,3054.7984994049875
FDP40,OUT045,1693.9115738536711
FDJ38,OUT045,3054.7984994049875
NCC54,OUT017,3876.9748230786995
NCZ41,OUT046,2028.4141876600759
FDK38,OUT019,362.1681786376528
FDU52,OUT013,2490.3384646000004
FDC40,OUT046,1226.1640213931978
NCR30,OUT017,1138.2413083414178
NCN18,OUT017,1693.9115738536711
FDB50,OUT035,1332.2094457565036
FDG04,OUT013,3054.7984994049875
FDR26,OUT035,2864.702681629289
NCT17,OUT018,3052.7200424518883
FDX35,OUT027,5884.094373375295
FDS12,OUT046,2031.0176681162868
NCZ29,OUT027,3012.741310801434
FDB38,OUT010,383.4488186484653
FDP12,OUT013,657.0984979686089
FDP22,OUT046,810.0530383453909
FDS26,OUT018,3831.664483263839
FDR52,OUT046,3054.7984994049875
DRJ13,OUT046,2554.6858802213187
FDU48,OUT027,3025.106329033474
FDE29,OUT035,1008.0712986042697
NCT29,OUT049,2020.6241551080352
DRK37,OUT018,3052.7200424518883
FDK55,OUT046,1473.4204459838538
FDR07,OUT046,1535.7679338032633
FDO21,OUT027,5884.094373375295
FDK46,OUT049,4063.810546524523
FDB12,OUT045,1566.2394413807588
FDT31,OUT027,5123.594379620076
FDJ33,OUT045,2028.4141876600759
FDC26,OUT027,2914.291680319247
NCQ02,OUT045,3054.7984994049875
FDP08,OUT010,506.5674651744985
FDB11,OUT027,5884.094373375295
FDV55,OUT013,2463.2364621350844
FDW20,OUT049,2020.6241551080352
NCJ18,OUT019,279.42146011942475
FDC41,OUT018,1279.489026721224
FDE14,OUT027,2854.570753690104
FDG35,OUT013,2849.9019953093402
FDF45,OUT035,923.1720885921403
FDS19,OUT027,1959.6130860791343
FDS58,OUT019,381.645700877062
FDA26,OUT017,3756.241666446128
FDM32,OUT049,1482.3532880670944
FDL45,OUT046,2028.4141876600759
FDZ55,OUT049,2553.4142217631415
FDY37,OUT049,2046.649654182436
FDO46,OUT046,3054.7984994049875
FDQ60,OUT046,2009.4305753614235
FDA19,OUT018,2038.9834022562209
FDL15,OUT046,2488.090689595241
FDM10,OUT018,3449.518896229101
NCL05,OUT017,666.0904997745176
DRK49,OUT010,129.9191954441515
NCE18,OUT027,5884.094373375295
FDG40,OUT049,658.5234374042947
DRI59,OUT045,3766.4317305851273
FDK28,OUT035,4026.5796853811466
NCD06,OUT019,129.9191954441515
FDO11,OUT019,568.0354408985255
FDK27,OUT046,1993.500407637779
FDT43,OUT027,1039.7518475242005
FDD38,OUT018,1563.0995657159206
FDA16,OUT049,3745.6085764917148
FDL14,OUT027,4113.577377076999
NCM17,OUT049,673.1893495615452
FDD20,OUT045,2023.4220554738456
FDA40,OUT045,1480.0511200392723
FDL43,OUT045,1328.611653282585
FDV15,OUT045,1566.2394413807588
FDE52,OUT046,1491.2302951898278
NCL17,OUT010,356.72512069800104
NCJ31,OUT045,3869.0855582624704
FDR60,OUT045,1332.2094457565036
NCA18,OUT035,1924.6240217963277
FDS21,OUT027,1336.7791317164176
FDW09,OUT035,1326.6192077261264
FDL26,OUT035,2488.090689595241
FDS47,OUT018,1542.6724600779253
FDC39,OUT046,3407.269865360159
FDT51,OUT035,1677.4400323235238
FDK40,OUT035,4079.487579733717
NCG19,OUT045,3847.198906125144
FDZ07,OUT046,1037.6821583501887
FDF08,OUT027,2632.7297044332636
FDO04,OUT013,922.6764548605947
FDK41,OUT018,1494.9121963994714
FDP15,OUT049,3996.0368774786784
NCD43,OUT018,1567.5694352989326
NCP18,OUT013,2465.099261148113
FDZ51,OUT046,1523.96525527089
DRH13,OUT035,1573.2123439195568
FDF38,OUT045,666.0904997745176
NCI43,OUT045,769.6044141293908
FDM38,OUT027,1171.81751199813
FDS03,OUT013,1103.656612108748
DRJ47,OUT017,2845.3798315075533
FDT50,OUT010,234.2687911805902
FDV02,OUT046,2849.9019953093402
NCG18,OUT017,1566.2394413807588
FDW52,OUT046,2563.4552795467766
FDS40,OUT035,657.0984979686089
FDN31,OUT017,3054.7984994049875
FDA37,OUT045,2020.6241551080352
FDA15,OUT046,3990.5765318762274
FDL39,OUT046,3013.640391842003
FDJ53,OUT045,2020.6241551080352
FDX22,OUT013,3664.074170471892
NCZ42,OUT045,3886.861599460221
FDD56,OUT027,4411.507718884126
FDD40,OUT017,3054.7984994049875
FDS50,OUT013,3749.2148583110825
NCN14,OUT013,3054.7984994049875
FDT15,OUT013,3054.7984994049875
NCS18,OUT027,2876.9690334428137
NCO26,OUT010,268.8271609518721
FDF58,OUT018,1071.0015147467448
NCB19,OUT013,1468.7726669548263
FDH26,OUT017,2046.649654182436
DRB24,OUT027,4106.093076557121
FDA49,OUT018,1518.1399585141166
FDB32,OUT045,1533.5454624922359
FDI36,OUT017,3054.7984994049875
NCA17,OUT010,362.25339304298427
FDH22,OUT013,2028.4141876600759
NCM26,OUT018,2489.9534886082697
FDT15,OUT027,5109.4932210127035
FDB16,OUT018,1529.273844106275
NCP54,OUT027,3012.741310801434
FDJ36,OUT013,1563.9423957360052
FDO28,OUT045,2009.4305753614235
FDU09,OUT013,920.4639956668392
FDF29,OUT017,2031.0176681162868
FDY08,OUT013,2046.649654182436
DRJ59,OUT018,658.5234374042947
FDT23,OUT027,1970.1511346281052
FDU15,OUT018,658.5234374042947
FDT47,OUT013,1535.7679338032633
FDI53,OUT019,383.5003951865508
FDR59,OUT018,3851.455722146399
FDD53,OUT035,666.0904997745176
FDY51,OUT017,3747.3693906744465
FDT04,OUT049,666.7147114968819
FDU51,OUT049,2864.702681629289
FDG14,OUT035,2475.1669199101307
NCU06,OUT045,3821.363805469373
DRG25,OUT046,3054.7984994049875
DRH49,OUT035,1406.0418885480342
FDN15,OUT035,2044.2142808316798
FDL43,OUT018,1319.590369783759
NCT18,OUT049,3054.7984994049875
NCB31,OUT013,4041.788083529917
FDK57,OUT035,1984.6153282705623
FDY04,OUT019,383.1593939316335
NCP54,OUT046,2020.6241551080352
FDF41,OUT013,3870.376910369209
FDM01,OUT045,1566.2394413807588
FDW03,OUT045,1566.2394413807588
FDF28,OUT045,2020.6241551080352
FDY37,OUT017,2051.270590140577
FDQ03,OUT017,3865.7700641206175
FDP51,OUT027,2942.903737129694
FDJ40,OUT017,1677.4400323235238
FDC32,OUT049,1523.96525527089
DRI49,OUT027,2156.9482394880315
NCW54,OUT017,919.4436097260063
FDF09,OUT017,657.0984979686089
FDP45,OUT018,3773.5460471767133
DRJ23,OUT018,3052.7200424518883
FDS59,OUT017,1677.4400323235238
FDY08,OUT046,2044.2142808316798
FDX16,OUT049,2463.2364621350844
FDY16,OUT018,3052.7200424518883
FDK32,OUT035,2486.8400704863757
FDQ22,OUT013,666.0904997745176
NCC31,OUT018,2502.5449478727833
FDG58,OUT049,2488.090689595241
DRF48,OUT013,3054.7984994049875
DRH36,OUT049,1143.0762251018962
NCR30,OUT035,1178.1184552559644
FDB03,OUT019,571.9865410082251
FDZ28,OUT027,3012.741310801434
FDR35,OUT017,3070.099325763297
DRD15,OUT027,5884.094373375295
FDJ33,OUT019,281.39402477874086
FDA56,OUT010,273.0643357942347
FDP56,OUT046,769.6044141293908
NCT30,OUT046,769.6044141293908
FDK15,OUT017,1544.9129484204366
FDH44,OUT018,2463.2364621350844
FDV01,OUT013,2488.090689595241
DRG03,OUT017,2482.2180332482535
FDG50,OUT027,2660.4606014016567
FDR16,OUT010,568.0367364977253
FDZ60,OUT046,1568.5402449372964
DRG03,OUT045,2488.090689595241
FDS56,OUT018,3851.455722146399
FDU33,OUT045,761.8996652420564
DRD27,OUT035,1538.1314264231444
FDW22,OUT046,3765.517245884535
DRA24,OUT045,2556.8296833913137
FDF38,OUT049,667.5154392102033
FDX48,OUT013,2488.090689595241
FDS58,OUT018,2551.335764810043
FDC32,OUT046,1523.96525527089
NCQ29,OUT045,4057.1824970942525
DRK39,OUT018,1493.4732723236023
NCS38,OUT017,1920.1623708989025
DRO47,OUT013,1693.9115738536711
DRG27,OUT027,947.7160172960024
FDC57,OUT027,5724.031918854985
FDS55,OUT046,2463.2364621350844
NCJ06,OUT018,2011.782049251693
FDO01,OUT019,284.1497115312979
NCM55,OUT045,3054.7984994049875
FDC52,OUT049,2480.7661114231055
FDQ15,OUT045,1346.252771783619
NCT30,OUT027,1038.2331454421235
NCR42,OUT027,938.7240154900938
FDD28,OUT035,922.1087194350765
FDQ34,OUT049,1566.2394413807588
FDZ12,OUT027,3061.822027514634
DRE13,OUT019,209.82938819505492
NCN07,OUT019,286.302233806306
FDM28,OUT035,3011.049849569083
FDI10,OUT017,2845.3798315075533
FDQ25,OUT013,2770.9066585482656
FDA38,OUT010,566.5345557350171
DRI13,OUT049,3689.258861941504
FDY20,OUT027,2682.612034872243
NCZ53,OUT035,3054.7984994049875
NCM31,OUT013,2444.050291437426
DRB01,OUT017,3054.7984994049875
DRF37,OUT046,4053.9585873337383
NCF42,OUT049,2866.565480642318
FDF16,OUT018,2463.2364621350844
FDB41,OUT013,769.6044141293908
FDR34,OUT013,3802.6340749285923
FDR15,OUT018,2495.333866697705
NCV42,OUT019,271.31874569930443
FDW51,OUT035,3672.7301701869555
FDU36,OUT017,1535.7679338032633
FDX60,OUT049,1377.211453852235
FDY03,OUT035,1898.140081106398
FDW55,OUT045,3920.765913284656
FDT01,OUT010,568.9480319386618
FDG58,OUT013,2490.3384646000004
FDK21,OUT017,3994.1317116752493
NCS41,OUT019,463.1750226399922
FDS10,OUT045,3036.2167541986632
NCT53,OUT046,2565.3180785598056
FDJ28,OUT018,3052.7200424518883
FDX44,OUT045,1473.4204459838538
FDT20,OUT018,667.5154392102033
FDO44,OUT017,1624.4321462875246
NCX17,OUT049,3834.146380897468
FDY01,OUT017,1935.0063517920962
FDJ12,OUT027,5884.094373375295
DRK35,OUT018,658.5234374042947
FDD47,OUT019,386.71341476622933
NCM53,OUT035,1566.2394413807588
FDO45,OUT013,1468.785309367254
NCM42,OUT010,251.08099061203518
FDE04,OUT046,2963.3335290731084
NCI30,OUT027,5884.094373375295
FDZ19,OUT013,2849.9019953093402
FDW57,OUT013,2866.929981703919
FDA25,OUT013,1563.9423957360052
FDT22,OUT046,941.0371470804399
FDP51,OUT013,1966.4109590250657
FDD48,OUT027,2939.7620636974602
FDY39,OUT035,3054.7984994049875
FDO48,OUT010,571.9852454090252
FDD23,OUT027,5109.4932210127035
DRN35,OUT027,938.7240154900938
FDT01,OUT035,3672.7301701869555
FDC20,OUT010,129.9191954441515
DRJ35,OUT035,1038.900736835217
FDB32,OUT046,1527.555481013353
FDL24,OUT046,2849.9019953093402
NCV42,OUT035,1764.4437369635725
FDZ46,OUT046,1582.5754839265126
FDC15,OUT013,2495.333866697705
FDD08,OUT019,129.9191954441515
FDY50,OUT049,1488.1617885685866
FDD36,OUT013,1984.6153282705623
FDG57,OUT027,1038.2331454421235
FDL21,OUT018,667.5154392102033
FDN16,OUT027,2854.570753690104
FDJ09,OUT027,1035.9500099043812
FDS01,OUT010,426.3412566091904
FDV33,OUT017,4079.487579733717
DRE12,OUT017,1920.1623708989025
FDR07,OUT013,1535.7679338032633
FDP48,OUT010,463.8385137405665
NCB55,OUT035,923.1720885921403
FDQ08,OUT013,985.3540705307349
FDR34,OUT035,3841.147253477358
FDO33,OUT046,1693.9115738536711
FDP13,OUT045,666.0904997745176
FDX12,OUT049,3883.7450753754597
NCT06,OUT049,2623.8981793266194
FDR16,OUT019,567.7547250785835
FDE36,OUT046,2563.4552795467766
FDZ36,OUT049,3054.7984994049875
FDV13,OUT045,1477.1025372611145
NCZ17,OUT035,657.0984979686089
FDU56,OUT045,3054.7984994049875
FDM09,OUT035,2833.617380558145
FDV02,OUT017,2849.9019953093402
FDS34,OUT018,1817.5958068040418
FDA11,OUT049,1533.5454624922359
FDP09,OUT017,3674.0363792499334
FDB29,OUT027,2926.1367332852724
FDT19,OUT017,2849.9019953093402
DRH15,OUT017,689.5523430778195
FDY38,OUT046,3815.5414577587217
FDF14,OUT027,4075.4121724824695
FDN48,OUT010,230.25044589740082
FDQ12,OUT013,3820.688073685885
NCJ43,OUT045,2851.764794322369
FDE17,OUT019,364.6130905963509
FDB05,OUT035,3977.6026830923183
FDH10,OUT045,3054.7984994049875
NCR06,OUT017,666.0904997745176
FDU32,OUT018,2020.6241551080352
FDD56,OUT049,2849.9019953093402
FDO36,OUT018,3011.561934888905
FDH16,OUT010,225.389468931026
FDX10,OUT018,658.5234374042947
FDZ37,OUT017,1477.1025372611145
FDU31,OUT010,568.0354408985255
DRC49,OUT049,2046.649654182436
FDL15,OUT045,2482.2180332482535
FDN32,OUT019,491.32327903050214
DRH59,OUT027,1394.0598043853765
NCU29,OUT049,2465.099261148113
FDR37,OUT019,466.3024256303532
FDS14,OUT018,2517.556871149577
FDU02,OUT027,5884.094373375295
FDJ08,OUT035,3054.7984994049875
NCZ06,OUT045,3979.078262295763
FDO31,OUT049,1381.8352718483577
FDH31,OUT018,1560.5762956857025
FDS58,OUT017,2553.4142217631415
NCA53,OUT027,1038.2331454421235
FDF50,OUT046,3054.7984994049875
NCW42,OUT049,3747.526378781194
NCQ17,OUT045,2502.5449478727833
FDK51,OUT018,3848.1935118467704
NCW41,OUT010,375.96656021748356
NCR29,OUT017,918.2945196893149
FDB08,OUT019,381.645700877062
FDA40,OUT027,2459.6426919917967
FDL14,OUT018,2533.280877976527
FDB47,OUT046,3575.2691594426396
FDO03,OUT035,3818.544048771254
DRK13,OUT019,508.4798397316606
FDX13,OUT010,566.5345557350171
FDF52,OUT046,3054.7984994049875
FDT11,OUT013,3054.7984994049875
FDB08,OUT013,2553.4142217631415
FDQ28,OUT018,2495.333866697705
FDD29,OUT045,4001.577904764031
NCQ29,OUT027,5884.094373375295
NCO02,OUT013,1100.9704460811417
FDR56,OUT010,507.1666784611588
NCM54,OUT049,2028.4141876600759
FDP51,OUT035,1937.51974698234
FDT38,OUT013,1451.6386855976089
FDZ20,OUT018,3779.2964853553776
FDJ53,OUT013,2017.9956616224592
FDX13,OUT049,3978.4546784660556
FDP58,OUT035,3747.3693906744465
NCK31,OUT019,129.9191954441515
FDA35,OUT018,2023.4220554738456
FDV37,OUT018,3081.970905996894
NCO07,OUT027,5884.094373375295
FDA20,OUT045,3054.7984994049875
FDZ59,OUT035,2708.328319333988
NCY17,OUT017,697.4520987175437
FDQ28,OUT035,2488.090689595241
FDV35,OUT017,2488.090689595241
FDQ36,OUT013,657.0984979686089
FDD34,OUT018,2554.7512264382153
FDK51,OUT045,4073.6008614525713
FDV31,OUT035,2849.9019953093402
FDR04,OUT035,1533.5454624922359
FDR14,OUT049,929.8975012586696
DRC36,OUT010,419.43846469411653
FDE39,OUT019,279.647942079917
FDP57,OUT049,1566.2394413807588
FDE57,OUT046,2046.649654182436
NCN18,OUT046,1691.7050625697477
NCQ05,OUT018,2468.1091134924686
FDW47,OUT035,2011.782049251693
FDV46,OUT035,2044.2142808316798
NCP29,OUT045,1080.7641009189058
FDE09,OUT018,1672.5528655616476
NCU06,OUT027,5884.094373375295
FDT19,OUT010,419.779465949034
DRF15,OUT017,2477.758270403828
DRI51,OUT013,2761.7395266709873
NCX54,OUT013,1566.2394413807588
DRE01,OUT013,3864.950930975594
NCB07,OUT045,3054.7984994049875
FDU50,OUT035,1917.5970967833318
FDG40,OUT035,657.0984979686089
FDW10,OUT018,2847.8235383562424
FDX51,OUT013,3054.7984994049875
NCP17,OUT045,1089.9703487954018
FDP21,OUT035,3054.7984994049875
FDL04,OUT045,1566.2394413807588
FDV23,OUT013,2020.6241551080352
FDF24,OUT046,1363.8522477563906
FDH56,OUT027,2925.431568310137
FDB51,OUT049,1028.834068054225
FDI58,OUT027,2817.539523894932
FDR20,OUT013,769.6044141293908
FDC51,OUT018,2020.6241551080352
FDB16,OUT027,2460.5071390564644
FDE40,OUT049,1022.2971223273536
NCM17,OUT035,671.7644101258596
FDU56,OUT035,3054.7984994049875
FDS32,OUT019,286.302233806306
FDX02,OUT049,3787.020286243415
FDT39,OUT027,4106.093076557121
FDE35,OUT017,922.1087194350765
NCI42,OUT019,566.6651752949252
DRL23,OUT046,1566.2394413807588
FDA10,OUT046,2020.6241551080352
FDA11,OUT013,1533.5454624922359
NCM06,OUT046,2492.2012636130294
NCT05,OUT035,4051.9929774605553
NCQ02,OUT010,490.4684251708152
NCY06,OUT049,2038.9834022562209
FDY56,OUT035,3800.0728114710905
FDL02,OUT035,1566.2394413807588
NCI06,OUT035,2890.3608176301204
FDQ14,OUT045,2466.2463144794397
FDQ12,OUT017,3818.544048771254
FDP36,OUT046,769.6044141293908
FDK21,OUT027,5884.094373375295
FDO40,OUT045,2463.2364621350844
NCK54,OUT019,276.67499807566895
FDY09,OUT018,2862.6242246761913
NCW30,OUT049,4060.659000449508
NCC55,OUT027,938.7240154900938
FDE58,OUT018,1937.51974698234
FDR39,OUT013,3054.7984994049875
FDU28,OUT049,3054.7984994049875
FDH08,OUT017,3818.2712849230443
FDG35,OUT045,2849.9019953093402
FDG22,OUT049,658.5234374042947
FDC34,OUT035,2519.6353281026754
FDP15,OUT018,3783.682053100555
FDK34,OUT010,569.6629381709001
FDU45,OUT035,1924.6240217963277
FDQ04,OUT027,947.7160172960024
FDX22,OUT018,3454.0612344304272
FDB45,OUT017,1566.2394413807588
NCH43,OUT027,5884.094373375295
DRE60,OUT046,3772.287810561391
FDD17,OUT027,5884.094373375295
NCM54,OUT017,2031.0176681162868
NCH55,OUT013,2031.0176681162868
NCT06,OUT017,2565.3180785598056
FDA48,OUT027,5884.094373375295
FDY58,OUT027,5884.094373375295
FDO25,OUT045,3672.7301701869555
FDN50,OUT045,1533.5454624922359
FDH35,OUT035,2563.4552795467766
FDK09,OUT045,3799.059201664377
FDO16,OUT013,1413.7297805804274
FDW11,OUT045,1090.991126633737
FDU47,OUT027,3025.106329033474
NCQ42,OUT010,276.3839400573034
FDK55,OUT027,2661.165766376792
FDN08,OUT049,1932.287692213624
FDT57,OUT045,3882.2990927035485
FDJ12,OUT018,3396.7333435932933
DRL59,OUT017,813.2409592219486
NCN53,OUT046,657.0984979686089
FDO51,OUT010,129.9191954441515
FDK56,OUT017,3054.7984994049875
FDY12,OUT035,846.689883951803
