Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,2910.4520057717373
FDU44,OUT046,2590.219408497028
DRG39,OUT035,857.8486247575187
FDU32,OUT049,2064.9444163291746
FDY27,OUT049,2971.9882746058997
NCP54,OUT013,2006.6691534081951
NCZ41,OUT049,2035.080035958009
DRL49,OUT013,2183.7155118609858
FDI05,OUT018,1379.546994993505
FDY56,OUT045,3866.17683204226
DRC13,OUT013,2003.451316095948
NCV29,OUT017,3003.613260831675
FDR24,OUT049,1374.2125574335982
FDZ34,OUT018,3012.5241081243917
FDP37,OUT035,2017.9045334928853
FDX08,OUT027,4820.782151635656
FDS57,OUT045,2076.9530103235793
NCG18,OUT049,1641.2200233496922
FDK25,OUT018,2659.3897626071343
FDH53,OUT049,1306.4909802158693
DRI59,OUT018,3500.3103966743256
FDA52,OUT046,2855.6470761126666
FDT20,OUT010,131.85209367569695
FDE36,OUT019,383.078225032606
FDI24,OUT017,2870.475229082329
FDB28,OUT018,3043.1995706296834
FDV11,OUT017,2888.9344031286905
FDP01,OUT046,2511.384641636094
FDD34,OUT027,4241.320131556363
FDJ50,OUT027,1071.0132710077391
FDZ44,OUT013,1915.3599295893832
DRO59,OUT035,1215.457682707521
DRB48,OUT045,646.5407510244372
FDR21,OUT018,2722.4622524746137
NCE42,OUT010,572.5544625626476
FDO23,OUT046,1456.1467088973234
NCE30,OUT018,3359.381856339682
FDQ22,OUT035,604.4519085466825
FDY01,OUT045,1891.7720525838367
FDS08,OUT017,2897.629202521676
FDG28,OUT018,3701.682610771661
FDQ51,OUT018,822.1820248074895
FDB05,OUT017,4014.510963490044
FDO56,OUT049,1923.4285591782827
FDE02,OUT018,1450.407318936882
FDN45,OUT017,3713.138478872614
FDS09,OUT013,783.8781389057901
NCA54,OUT018,2932.1645844241075
FDP09,OUT010,568.2217527406066
FDC53,OUT045,1572.7290974847367
NCM55,OUT017,3109.0323925832326
FDL09,OUT018,2655.197117502375
FDA11,OUT019,234.2748272983308
FDA50,OUT045,1509.7922937193446
FDC23,OUT017,2939.0716412078746
FDE22,OUT049,2544.1094612725483
FDD23,OUT046,3116.488013610009
NCA29,OUT049,2910.5695186192715
FDK38,OUT046,2444.8985390833186
DRC13,OUT046,2032.3711307253784
NCP43,OUT049,2959.8638703168717
FDX28,OUT049,1572.2421683278292
FDF08,OUT049,1374.6699831701062
FDZ33,OUT046,2455.3431000033684
FDD10,OUT049,2899.643149590745
FDO58,OUT017,2607.881103686502
FDI50,OUT017,3887.755316018913
FDO58,OUT045,2611.3301846397053
FDX08,OUT013,3046.7973726234636
NCK17,OUT010,131.85209367569695
FDF39,OUT035,4202.002296563299
FDU45,OUT010,264.9906658463221
NCJ18,OUT018,1869.9986298370225
DRC27,OUT019,570.7719645212256
DRC25,OUT035,1372.9617711336257
FDU59,OUT035,2537.982373482303
FDU28,OUT035,3044.8146324609093
NCP30,OUT046,653.1205529046243
FDB39,OUT018,997.5445057854299
FDE41,OUT013,1374.161169707424
DRH11,OUT010,132.2169865268011
FDA58,OUT045,3809.3818515141147
FDU50,OUT046,1904.3175582939284
FDM34,OUT013,2018.0952917204925
FDM44,OUT027,2861.0760047164476
FDR39,OUT045,3049.2821006316976
FDM25,OUT045,2862.5215238704486
FDQ49,OUT049,2518.775200776558
DRH25,OUT018,917.1396375469423
FDM09,OUT027,4282.467419047276
FDL44,OUT019,379.72134256140873
NCR42,OUT018,620.5152893360488
DRL59,OUT046,857.641227276845
FDX43,OUT013,2686.700324225408
DRK47,OUT010,570.66257405055
FDU48,OUT018,1997.7583261124705
FDY12,OUT045,785.5499816520033
NCN43,OUT018,2016.8458031552398
NCM55,OUT018,3007.5504089279975
FDQ21,OUT027,2992.3308356641674
FDX13,OUT035,4121.384052378627
NCK30,OUT027,5846.802046552309
FDG20,OUT049,2865.037669167864
DRG27,OUT017,652.0215950674747
FDY14,OUT018,3997.2872594652927
FDP59,OUT035,1645.0670935640162
FDU60,OUT017,2765.378595596893
NCC18,OUT019,418.46113235496284
DRJ39,OUT017,3684.6710449283237
FDS07,OUT049,1893.91790277588
FDM08,OUT027,5846.802046552309
FDP51,OUT045,1997.3482374379053
FDU16,OUT035,1335.7623894504657
FDH12,OUT013,1645.3640156651327
DRE48,OUT010,508.12795339857615
NCL42,OUT027,5846.802046552309
FDR21,OUT045,2841.054084777037
NCW29,OUT035,2060.195963488154
FDO11,OUT013,4033.534353546855
NCM31,OUT049,2075.740737580522
FDV35,OUT019,367.89242661963084
FDF58,OUT017,1001.6782455054592
NCE43,OUT049,2779.011283190675
FDA02,OUT035,2500.959766625515
DRL37,OUT010,131.85209367569695
FDR24,OUT018,1426.4544144091394
FDW59,OUT049,1339.9396234442347
FDS22,OUT049,690.0053675230857
FDW24,OUT017,783.9626047508649
FDU24,OUT035,1513.3499168299788
FDA21,OUT027,5141.5920071868695
FDH58,OUT027,2937.9248651888383
FDW36,OUT018,1631.466006671045
FDI45,OUT027,4411.30396879389
FDU01,OUT018,2916.6197011706863
FDF35,OUT027,2916.136643192679
FDU43,OUT019,572.7057132221095
FDE24,OUT019,359.47602221698565
FDK50,OUT049,2573.021021722649
FDG31,OUT045,1071.4034225142998
FDC60,OUT045,1386.5110484917905
FDL36,OUT013,1374.457550979499
FDP21,OUT013,3080.8943940698273
FDW16,OUT045,1376.2754098707892
FDX02,OUT017,3799.3072715299513
FDQ58,OUT027,4082.5050000944266
FDT51,OUT046,1745.9800266867312
FDD59,OUT049,1329.9727335297541
NCM42,OUT018,1637.358540704533
FDA57,OUT018,658.5834865650878
FDZ48,OUT035,1739.9664570466027
FDE46,OUT045,2528.2855258220147
NCZ30,OUT019,279.7005820953939
FDB56,OUT017,3121.2381509428988
FDA25,OUT027,2862.0818673822305
FDD20,OUT013,2048.397275540869
FDL25,OUT013,1450.8232582917144
NCO18,OUT049,2929.5902699579938
FDJ45,OUT017,600.4925856993191
FDR12,OUT035,2843.652406120214
NCF19,OUT010,131.85209367569695
FDK25,OUT046,2681.510890092345
NCR17,OUT046,1947.3158299395807
FDC52,OUT046,2490.3202007489817
NCA54,OUT017,3040.5263062552203
FDR45,OUT010,569.8547446758791
NCM19,OUT049,1900.8884346185546
FDF39,OUT027,5846.802046552309
FDX23,OUT049,1548.4381601748682
FDD58,OUT027,2847.066944098015
FDX28,OUT013,1632.3403954416833
NCD31,OUT013,2577.8541250674284
FDU57,OUT018,2387.3631076142624
FDI27,OUT046,778.8520292712856
NCM42,OUT046,1650.7222355949425
FDD32,OUT027,2141.006444797701
FDI34,OUT013,3689.8578963283285
NCM29,OUT049,2102.054547899237
FDG46,OUT018,1802.9265208379697
DRC01,OUT010,131.85209367569695
FDB15,OUT027,5846.802046552309
NCA17,OUT027,4057.5132828993
FDF10,OUT046,2509.3649985279726
FDR26,OUT027,4748.821731495105
FDI02,OUT049,1739.4048268096587
NCM54,OUT010,275.73812460483697
FDF14,OUT013,2406.6381595158705
FDJ33,OUT010,271.9597149678477
FDM20,OUT035,3974.3934332716744
FDC03,OUT027,5739.688477784057
NCX05,OUT046,1924.75660823875
NCM41,OUT027,2787.045594730822
NCU29,OUT010,366.9510498222454
FDQ59,OUT017,1360.2375787398676
FDH46,OUT010,238.87303080816963
FDH09,OUT013,787.6547414907249
NCD06,OUT045,778.8885954401645
FDC15,OUT035,2537.2823710115103
DRD37,OUT027,1011.3644847387854
FDT28,OUT027,4055.0280644192035
FDR28,OUT027,4243.815748675489
FDT38,OUT017,1350.51233615957
FDV34,OUT027,1472.2126274671284
FDY52,OUT035,1045.3717363196256
FDB34,OUT013,1347.613294086034
DRL23,OUT018,1628.3492895616262
DRB24,OUT046,2468.0443165888464
FDJ50,OUT046,882.9732816964508
FDQ49,OUT035,2541.8603155481755
FDP20,OUT035,2018.579670097577
FDV19,OUT027,4210.420098810755
NCR54,OUT045,3054.2273511404287
FDO09,OUT010,572.9372745649813
FDS57,OUT018,2085.6021218990754
FDN10,OUT049,1925.3764141599763
FDV23,OUT049,2031.3577118095716
FDY28,OUT049,3579.9239873849538
DRG51,OUT013,2567.403334021627
FDD45,OUT019,234.3519387860106
NCL18,OUT027,5723.069980420962
NCM29,OUT013,2067.857464934189
FDF17,OUT027,5756.319128797081
FDE22,OUT017,2589.088295417969
FDQ22,OUT017,604.2250748423177
FDS01,OUT013,2996.1897449392027
FDW35,OUT027,938.4656890637311
FDJ33,OUT046,2026.4223721634023
NCF54,OUT035,2855.4167157534994
FDE09,OUT013,1688.2632537251784
NCE06,OUT045,2548.4658614917203
DRH49,OUT049,1306.2827131090578
FDY43,OUT045,2795.674525895255
NCT05,OUT017,4097.279767991848
FDZ34,OUT045,3114.59617659594
FDL38,OUT017,1356.7475439808807
FDZ31,OUT017,3117.7162999149527
FDR14,OUT035,894.6612135804021
NCN54,OUT049,1296.7668022681214
NCC42,OUT027,3013.9605838703405
FDK08,OUT017,1578.8580923054126
FDP59,OUT013,1642.3155877907004
FDV22,OUT035,2627.3699431708287
FDD33,OUT035,3783.1201282804354
DRE60,OUT027,5846.802046552309
FDK52,OUT046,3723.374183854417
FDA02,OUT017,2522.9233794364677
FDM56,OUT049,1646.8278787243319
FDE57,OUT035,2084.22766376956
FDM32,OUT045,1368.3448111933542
NCQ30,OUT027,2967.0823438696198
FDQ27,OUT027,2863.4984189118804
FDT60,OUT027,2994.1901797014225
FDU43,OUT049,3877.07823228022
NCO55,OUT035,1648.8716445079285
FDG02,OUT045,3089.5999952809043
FDJ28,OUT013,3069.7746430311718
FDP40,OUT045,1749.1662004629816
FDJ38,OUT045,3100.2609668281166
NCC54,OUT017,3843.4497876946616
NCZ41,OUT046,2038.1740242291792
FDK38,OUT019,366.5008775408344
FDU52,OUT013,2399.329179098634
FDC40,OUT046,1247.1036054180954
NCR30,OUT017,1160.045860980482
NCN18,OUT017,1740.5487565089927
FDB50,OUT035,1308.6076400841594
FDG04,OUT013,3066.9127153437985
FDR26,OUT035,2857.4954734547173
NCT17,OUT018,2987.5273717423484
FDX35,OUT027,5846.802046552309
FDS12,OUT046,2037.7279618844696
NCZ29,OUT027,3001.350207393158
FDB38,OUT010,381.5839187565083
FDP12,OUT013,602.3724341732838
FDP22,OUT046,805.3040360761413
FDS26,OUT018,3911.399414533385
FDR52,OUT046,3117.7651508133545
DRJ13,OUT046,2574.5290909809164
FDU48,OUT027,3007.3527438206656
FDE29,OUT035,993.4224196648709
NCT29,OUT049,2020.056678379358
DRK37,OUT018,3002.136377235128
FDK55,OUT046,1355.1772432605403
FDR07,OUT046,1546.8942404368327
FDO21,OUT027,5846.802046552309
FDK46,OUT049,4181.692120124467
FDB12,OUT045,1648.3568012622566
FDT31,OUT027,5153.926906035859
FDJ33,OUT045,2004.1744094775725
FDC26,OUT027,2918.1587260284914
NCQ02,OUT045,3075.855555042429
FDP08,OUT010,509.17673193779285
FDB11,OUT027,5846.802046552309
FDV55,OUT013,2447.7592962758995
FDW20,OUT049,2075.37128588666
NCJ18,OUT019,279.77769358307376
FDC41,OUT018,1301.102026247573
FDE14,OUT027,2861.0760047164476
FDG35,OUT013,2851.794533862023
FDF45,OUT035,890.178272998976
FDS19,OUT027,1951.3342333098249
FDS58,OUT019,379.2891263040128
FDA26,OUT017,3742.384531459503
FDM32,OUT049,1361.6663705872334
FDL45,OUT046,2057.3727156566947
FDZ55,OUT049,2544.2380354510938
FDY37,OUT049,2143.144488066791
FDO46,OUT046,3094.800587766388
FDQ60,OUT046,1998.6105897871405
FDA19,OUT018,1986.2223113932937
FDL15,OUT046,2505.0893605336028
FDM10,OUT018,3369.417491349572
NCL05,OUT017,654.2161356236359
DRK49,OUT010,131.85209367569695
NCE18,OUT027,5846.802046552309
FDG40,OUT049,609.179728576639
DRI59,OUT045,3765.0955730250116
FDK28,OUT035,4163.053343332724
NCD06,OUT019,131.85209367569695
FDO11,OUT019,571.2176066365317
FDK27,OUT046,2040.2542646965217
FDT43,OUT027,1046.8161769442981
FDD38,OUT018,1628.7001431648796
FDA16,OUT049,3669.3129720211064
FDL14,OUT027,4082.5050000944266
NCM17,OUT049,675.1739479022514
FDD20,OUT045,2057.276657854862
FDA40,OUT045,1367.019060696843
FDL43,OUT045,1313.9486898720893
FDV15,OUT045,1646.7256011245656
FDE52,OUT046,1376.394811938098
NCL17,OUT010,355.91679235895054
NCJ31,OUT045,3841.1965284103203
FDR60,OUT045,1302.3076657668678
NCA18,OUT035,1888.7224168669147
FDS21,OUT027,1326.4526076927461
FDW09,OUT035,1290.1855915708877
FDL26,OUT035,2529.066899060692
FDS47,OUT018,1418.9116917995325
FDC39,OUT046,3391.6248280029977
FDT51,OUT035,1744.101342145531
FDK40,OUT035,4244.72841344623
NCG19,OUT045,3815.575577641239
FDZ07,OUT046,1035.2165833988222
FDF08,OUT027,2646.84183352806
FDO04,OUT013,899.4540701392143
FDK41,OUT018,1403.8495488198744
FDP15,OUT049,3990.1685348066712
NCD43,OUT018,1632.0491391517035
NCP18,OUT013,2454.7837822548254
FDZ51,OUT046,1458.9979662947799
DRH13,OUT035,1654.2540027893926
FDF38,OUT045,644.8080241579983
NCI43,OUT045,780.3025094388888
FDM38,OUT027,1197.9416753412563
FDS03,OUT013,1090.7171505610563
DRJ47,OUT017,2835.654479683866
FDT50,OUT010,229.7542096806773
FDV02,OUT046,2846.726550323826
NCG18,OUT017,1647.5431259247923
FDW52,OUT046,2614.389321533786
FDS40,OUT035,601.7342395020718
FDN31,OUT017,3112.500297429019
FDA37,OUT045,1992.174100560555
FDA15,OUT046,4111.602983499292
FDL39,OUT046,3064.230807548645
FDJ53,OUT045,1998.0010068198562
FDX22,OUT013,3559.201141355875
NCZ42,OUT045,3947.466235200639
FDD56,OUT027,4457.267710172157
FDD40,OUT017,3009.1391614379945
FDS50,OUT013,3636.818540487813
NCN14,OUT013,3027.963445210869
FDT15,OUT013,3096.655772556463
NCS18,OUT027,2889.506232539847
NCO26,OUT010,269.2197149122887
FDF58,OUT018,1105.7914748905862
NCB19,OUT013,1376.4532757297015
FDH26,OUT017,2092.059652327595
DRB24,OUT027,4078.7219970975802
FDA49,OUT018,1412.2029482933885
FDB32,OUT045,1528.1835829432096
FDI36,OUT017,3087.140476960989
NCA17,OUT010,366.4653693146462
FDH22,OUT013,1986.231096617968
NCM26,OUT018,2455.9322531315447
FDT15,OUT027,5127.316891534911
FDB16,OUT018,1426.5973491282184
NCP54,OUT027,2994.1901797014225
FDJ36,OUT013,1642.3821683173592
FDO28,OUT045,1975.004810945085
FDU09,OUT013,897.2110655901089
FDF29,OUT017,2077.113396924395
FDY08,OUT013,2041.6539863308617
DRJ59,OUT018,618.7835431917593
FDT23,OUT027,1973.3868196906717
FDU15,OUT018,615.8893814333497
FDT47,OUT013,1551.3142358430828
FDI53,OUT019,382.4385128388152
FDR59,OUT018,3945.588107011338
FDD53,OUT035,642.1643622740387
FDY51,OUT017,3698.576340344632
FDT04,OUT049,639.3689780542834
FDU51,OUT049,2852.474902602572
FDG14,OUT035,2487.271175108641
NCU06,OUT045,3811.930736755815
DRG25,OUT046,3109.795768807284
DRH49,OUT035,1329.375104003179
FDN15,OUT035,2097.1904142071417
FDL43,OUT018,1335.0698250702208
NCT18,OUT049,3137.7144208342493
NCB31,OUT013,4039.650678270619
FDK57,OUT035,1951.9341327080283
FDY04,OUT019,382.36735564976317
NCP54,OUT046,2044.5278012378649
FDF41,OUT013,3778.82008581625
FDM01,OUT045,1648.1838106734351
FDW03,OUT045,1649.5677848313946
FDF28,OUT045,2021.06756093407
FDY37,OUT017,2130.207502321906
FDQ03,OUT017,3857.375631943696
FDP51,OUT027,2944.265183416158
FDJ40,OUT017,1730.7647763347172
FDC32,OUT049,1449.7780108994714
DRI49,OUT027,2212.6038817597964
NCW54,OUT017,894.3318077182067
FDF09,OUT017,607.4217679170513
FDP45,OUT018,3812.208215580437
DRJ23,OUT018,2920.920043337718
FDS59,OUT017,1730.7647763347172
FDY08,OUT046,2060.698688174163
FDX16,OUT049,2488.6708193108543
FDY16,OUT018,2950.661664120797
FDK32,OUT035,2538.3821031086477
FDQ22,OUT013,641.074545083223
NCC31,OUT018,2420.585886500244
FDG58,OUT049,2463.5729316663915
DRF48,OUT013,3086.3441886432843
DRH36,OUT049,1154.1517487669246
NCR30,OUT035,1206.1393931539876
FDB03,OUT019,572.7835423376359
FDZ28,OUT027,3001.350207393158
FDR35,OUT017,3080.0131905139438
DRD15,OUT027,5846.802046552309
FDJ33,OUT019,281.60849861525514
FDA56,OUT010,271.8826034801678
FDP56,OUT046,782.6922651395877
NCT30,OUT046,782.2851180502659
FDK15,OUT017,1618.4006265874302
FDH44,OUT018,2446.750733355046
FDV01,OUT013,2460.2957167358195
DRG03,OUT017,2513.148923735905
FDG50,OUT027,2661.034408039031
FDR16,OUT010,572.1713053790969
FDZ60,OUT046,1645.8114024357271
DRG03,OUT045,2514.1974727703187
FDS56,OUT018,3934.669924415966
FDU33,OUT045,769.5731075411377
DRD27,OUT035,1569.8806919327385
FDW22,OUT046,3741.416608879314
DRA24,OUT045,2616.6661398687625
FDF38,OUT049,648.4471580732745
FDX48,OUT013,2466.9747729923433
FDS58,OUT018,2509.280116562565
FDC32,OUT046,1454.8368986647258
NCQ29,OUT045,4058.918527811796
DRK39,OUT018,1421.2340319471136
NCS38,OUT017,1875.7006570906917
DRO47,OUT013,1737.522680971732
DRG27,OUT027,944.1449321136361
FDC57,OUT027,5687.985358818872
FDS55,OUT046,2445.5656972626152
NCJ06,OUT018,1970.7039617742398
FDO01,OUT019,283.6909652684971
NCM55,OUT045,3103.110995758608
FDC52,OUT049,2481.1276125044724
FDQ15,OUT045,1307.2890024131407
NCT30,OUT027,1048.1434716519816
NCR42,OUT027,903.3930969330852
FDD28,OUT035,885.3202255324047
FDQ34,OUT049,1641.6249699046123
FDZ12,OUT027,3035.1633076314106
DRE13,OUT019,205.86688299385256
NCN07,OUT019,285.60088259519733
FDM28,OUT035,3065.351763980025
FDI10,OUT017,2865.322763503926
FDQ25,OUT013,2819.8142458936095
FDA38,OUT010,569.8547446758791
DRI13,OUT049,3614.7152449258047
FDY20,OUT027,2670.8778078669156
NCZ53,OUT035,3102.0059779140306
NCM31,OUT013,2372.961802591799
DRB01,OUT017,3123.208831193612
DRF37,OUT046,4110.694200350705
NCF42,OUT049,2866.638655780985
FDF16,OUT018,2373.5823141399937
FDB41,OUT013,781.0840212019041
FDR34,OUT013,3768.6327405897687
FDR15,OUT018,2412.84494367782
NCV42,OUT019,272.7517014136181
FDW51,OUT035,3629.560991273051
FDU36,OUT017,1555.6190896860833
FDX60,OUT049,1328.7356073069575
FDY03,OUT035,1874.0616645722482
FDW55,OUT045,3998.0216992816677
FDT01,OUT010,570.3297361873814
FDG58,OUT013,2421.6093087187446
FDK21,OUT017,4130.652123026975
NCS41,OUT019,469.9930296504133
FDS10,OUT045,3014.3304407349433
NCT53,OUT046,2549.470019552589
FDJ28,OUT018,2985.767936038467
FDX44,OUT045,1375.155962860843
FDT20,OUT018,650.7252019397215
FDO44,OUT017,1682.9351380920996
NCX17,OUT049,3729.8433520748727
FDY01,OUT017,1900.4485504441539
FDJ12,OUT027,5845.557220920115
DRK35,OUT018,619.783610982028
FDD47,OUT019,387.3880017918754
NCM53,OUT035,1645.7112139297847
FDO45,OUT013,1357.3627180474332
NCM42,OUT010,252.6480615972778
FDE04,OUT046,2943.9804520759662
NCI30,OUT027,5846.802046552309
FDZ19,OUT013,2847.7896390536207
FDW57,OUT013,2875.5983062573414
FDA25,OUT013,1642.2650945453706
FDT22,OUT046,910.504975103061
FDP51,OUT013,1923.4048191928266
FDD48,OUT027,2935.4984464034724
FDY39,OUT035,3136.3008956783847
FDO48,OUT010,572.5544625626476
FDD23,OUT027,5134.8682723716165
DRN35,OUT027,902.2148265056873
FDT01,OUT035,3633.5317152339185
FDC20,OUT010,131.85209367569695
DRJ35,OUT035,1026.12546397189
FDB32,OUT046,1456.0747984195061
FDL24,OUT046,2900.1539667014563
NCV42,OUT035,1800.744286283429
FDZ46,OUT046,1654.549760447232
FDC15,OUT013,2461.6444528356556
FDD08,OUT019,131.85209367569695
FDY50,OUT049,1379.259352783917
FDD36,OUT013,1991.607264071096
FDG57,OUT027,1044.3804924957763
FDL21,OUT018,660.2920325790034
FDN16,OUT027,2861.0760047164476
FDJ09,OUT027,1041.2068836269877
FDS01,OUT010,427.8755586884708
FDV33,OUT017,4192.15662632717
DRE12,OUT017,1875.7006570906917
FDR07,OUT013,1547.7339721913586
FDP48,OUT010,472.2485687115061
NCB55,OUT035,896.2785731621491
FDQ08,OUT013,963.1744649899061
FDR34,OUT035,3916.634332309656
FDO33,OUT046,1745.9308035064591
FDP13,OUT045,639.2320513152531
FDX12,OUT049,3904.1849981283794
NCT06,OUT049,2673.565788847036
FDR16,OUT019,571.5851542820712
FDE36,OUT046,2559.7765139335697
FDZ36,OUT049,3156.3062107296178
FDV13,OUT045,1362.439007035975
NCZ17,OUT035,606.5895686487526
FDU56,OUT045,3090.723392899911
FDM09,OUT035,2870.3436972803397
FDV02,OUT017,2855.736405021297
FDS34,OUT018,1792.41191698637
FDA11,OUT049,1523.7919750632818
FDP09,OUT017,3657.915424870329
FDB29,OUT027,2929.3326031580045
FDT19,OUT017,2862.34241831018
DRH15,OUT017,676.6964004673329
FDY38,OUT046,3755.648495970512
FDF14,OUT027,4078.7219970975802
FDN48,OUT010,226.5909032187146
FDQ12,OUT013,3745.640138432234
NCJ43,OUT045,2897.194639188263
FDE17,OUT019,366.87440405136056
FDB05,OUT035,4015.2566179253113
FDH10,OUT045,3016.8032336066613
NCR06,OUT017,650.9495428174339
FDU32,OUT018,2009.6681337140215
FDD56,OUT049,2877.744234864631
FDO36,OUT018,2898.4686006708334
FDH16,OUT010,224.8351532246114
FDX10,OUT018,613.7489196505999
FDZ37,OUT017,1374.9015087843793
FDU31,OUT010,571.5799161203204
DRC49,OUT049,2081.008725597536
FDL15,OUT045,2513.780014559306
FDN32,OUT019,491.69867951461526
DRH59,OUT027,1400.0207425015456
NCU29,OUT049,2453.6429680519686
FDR37,OUT019,471.6798276460766
FDS14,OUT018,2427.581932042098
FDU02,OUT027,5846.802046552309
FDJ08,OUT035,3124.0170666263875
NCZ06,OUT045,3950.6208475410695
FDO31,OUT049,1349.1570434944972
FDH31,OUT018,1621.2249816303593
FDS58,OUT017,2586.415635914196
NCA53,OUT027,1046.7299570511868
FDF50,OUT046,3111.7589243773405
NCW42,OUT049,3672.0070865350867
NCQ17,OUT045,2489.0370733566665
FDK51,OUT018,4007.7604318323174
NCW41,OUT010,376.65509101842855
NCR29,OUT017,885.730442694444
FDB08,OUT019,379.08387378848386
FDA40,OUT027,2433.233494611729
FDL14,OUT018,2458.551400244377
FDB47,OUT046,3557.0177577704476
FDO03,OUT035,3879.518168710885
DRK13,OUT019,513.2135788814351
FDX13,OUT010,570.0674397182285
FDF52,OUT046,3134.609215018898
FDT11,OUT013,3082.790610367181
FDB08,OUT013,2498.322474842827
FDQ28,OUT018,2451.268866151467
FDD29,OUT045,4144.567245513404
NCQ29,OUT027,5846.802046552309
NCO02,OUT013,1087.5952714119449
FDR56,OUT010,510.65196403477194
NCM54,OUT049,2039.598459455451
FDP51,OUT035,1901.9662008746152
FDT38,OUT013,1348.4742085727296
FDZ20,OUT018,3870.6051349288487
FDJ53,OUT013,1979.0246988102192
FDX13,OUT049,4036.314998620572
FDP58,OUT035,3692.8495720505457
NCK31,OUT019,131.85209367569695
FDA35,OUT018,1970.8879359683333
FDV37,OUT018,3000.307594689809
NCO07,OUT027,5846.802046552309
FDA20,OUT045,3111.738768011504
FDZ59,OUT035,2750.00605241566
NCY17,OUT017,685.5734073262117
FDQ28,OUT035,2536.584108300171
FDV35,OUT017,2515.0733420917486
FDQ36,OUT013,602.8551088518277
FDD34,OUT018,2515.1608778223635
FDK51,OUT045,4245.046968300562
FDV31,OUT035,2879.7271029087965
FDR04,OUT035,1545.443669590801
FDR14,OUT049,964.9089918862518
DRC36,OUT010,421.9842921113805
FDE39,OUT019,279.7005820953939
FDP57,OUT049,1639.4631843518835
FDE57,OUT046,2104.3069427220685
NCN18,OUT046,1737.474125881357
NCQ05,OUT018,2415.2494942482504
FDW47,OUT035,1997.5754893097453
FDV46,OUT035,2095.391439277195
NCP29,OUT045,1075.2984499832426
FDE09,OUT018,1714.150015840544
NCU06,OUT027,5846.802046552309
FDT19,OUT010,421.649336994977
DRF15,OUT017,2517.517155239814
DRI51,OUT013,2771.784707154371
NCX54,OUT013,1644.9954729206604
DRE01,OUT013,3768.448405911842
NCB07,OUT045,2999.3944971470796
FDU50,OUT035,1875.1812259888725
FDG40,OUT035,601.9122185064008
FDW10,OUT018,2723.0526049613395
FDX51,OUT013,3065.151411514077
NCP17,OUT045,1068.7749149917677
FDP21,OUT035,3111.4644413253477
FDL04,OUT045,1644.2201196927201
FDV23,OUT013,1983.7481378322427
FDF24,OUT046,1312.4821390730053
FDH56,OUT027,2929.3326031580045
FDB51,OUT049,1038.9547702895716
FDI58,OUT027,2824.077088777466
FDR20,OUT013,781.3771319908736
FDC51,OUT018,2015.6438311220563
FDB16,OUT027,2448.9758369864203
FDE40,OUT049,1039.0925144827695
NCM17,OUT035,664.6865729190794
FDU56,OUT035,3101.916851896905
FDS32,OUT019,287.73558688401
FDX02,OUT049,3704.778091334813
FDT39,OUT027,4078.7219970975802
FDE35,OUT017,887.2457541922065
NCI42,OUT019,565.5212092165423
DRL23,OUT046,1645.297972299348
FDA10,OUT046,2026.6869259665755
FDA11,OUT013,1525.7071701920895
NCM06,OUT046,2459.264080383935
NCT05,OUT035,4132.579104668542
NCQ02,OUT010,494.19784454001484
NCY06,OUT049,2053.9511583337408
FDY56,OUT035,3827.441433240973
FDL02,OUT035,1645.2400841528374
NCI06,OUT035,2926.0365804208122
FDQ14,OUT045,2462.6137329436133
FDQ12,OUT017,3852.457905192937
FDP36,OUT046,781.3554626268965
FDK21,OUT027,5846.802046552309
FDO40,OUT045,2513.015724204164
NCK54,OUT019,278.00470989886077
FDY09,OUT018,2807.928316017231
NCW30,OUT049,4125.6824747178525
NCC55,OUT027,900.2686740798141
FDE58,OUT018,1870.6041987335304
FDR39,OUT013,3033.464474282594
FDU28,OUT049,3064.2341773137323
FDH08,OUT017,3854.203181957716
FDG35,OUT045,2864.9755081714125
FDG22,OUT049,607.7755235042482
FDC34,OUT035,2585.647875182963
FDP15,OUT018,3824.0050599855317
FDK34,OUT010,570.6207138617635
FDU45,OUT035,1913.8689236930652
FDQ04,OUT027,933.3033488502947
FDX22,OUT018,3416.8150663945935
FDB45,OUT017,1644.6583647814723
NCH43,OUT027,5846.802046552309
DRE60,OUT046,3671.663942359781
FDD17,OUT027,5846.802046552309
NCM54,OUT017,2028.5270710256298
NCH55,OUT013,2023.690572593272
NCT06,OUT017,2622.623322577032
FDA48,OUT027,5846.802046552309
FDY58,OUT027,5846.802046552309
FDO25,OUT045,3614.256489757158
FDN50,OUT045,1509.7494015967218
FDH35,OUT035,2609.34824342554
FDK09,OUT045,3769.2371836234383
FDO16,OUT013,1357.8277531112565
FDW11,OUT045,1077.55759020558
FDU47,OUT027,3013.9605838703405
NCQ42,OUT010,275.6192389533219
FDK55,OUT027,2660.765442263258
FDN08,OUT049,1907.773910858018
FDT57,OUT045,3939.7017182777986
FDJ12,OUT018,3387.581799987103
DRL59,OUT017,806.420799497055
NCN53,OUT046,609.9343950580961
FDO51,OUT010,131.85209367569695
FDK56,OUT017,3113.7313756318235
FDY12,OUT035,839.6620637990069
FDU15,OUT035,601.6251395142331
FDQ19,OUT046,3932.093658448057
DRF15,OUT045,2518.5657042742278
DRE25,OUT019,233.79198329702217
FDK57,OUT018,1914.456722430095
FDD33,OUT010,570.563504244787
FDR34,OUT027,5846.802046552309
